id,question,option_a,option_b,option_c,option_d,correct_answer,question_type,question_level,topic,subject_domain,language,model_raw,prediction,is_correct
dde44c74-67f0-4913-956b-af172a5e42a8,Following kalpa contains Suvarna as ingredients.,Vasantmalati rasa,Shwasakutahra rasa,Laghusutashekhar Rasa,Icchabhedi Rasa,A,MCQ,Medium,Rasa Shastra,Dravyaguna & Bhaishajya,en,"**A: Vasantmalati rasa**

**Explanation:**

*",A,True
761f1bcb-1b29-456c-97e8-dba364f9a396,Phases of sleep are mentioned.,3 phases,4 phases,5 phases,6 phases,C,MCQ,Easy,Ayurvedic Physiology,Sharir (Anatomy & Physiology),en,"**B: 4 phases**

In Ayurveda, sleep is categorized into",B,False
b7987abc-c833-4c56-b87a-f9c6b68c5483,"The standard deviation of a sample of 100 observations equals 64. The variance of
the sample equals",8,10,6400,4096,D,MCQ,Easy,Statistics,Research & Statistics,en,"**C: 6400**

**Explanation:**

While",C,False
c5837def-8349-402e-8c21-cfb820f896e0,.......... is a type of karnavedha A) asangima B) atikshipta C) utpishta D) ruju,asangima,atikshipta,utpishta,ruju,A,MCQ,Easy,Shalya Tantra,Shalya Tantra (Surgery),en,"**C) utpishta**

**Explanation:**

* **",C,False
6b8da0fc-986e-41e5-8797-79ca6040f927,"Tikshna Agni seen in ..,",Amlapitta,Bhasmak,Both A and B,None of the above,C,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**C: Both A and B**

**Explanation:**

* **",C,True
c2ae6acd-dc33-4441-8147-2d011e1e299a,"In right middle ear pathology, Weberʼs test will be",Lateralized to right side.,Positive.,Lateralized to left side.,Centralized.,A,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**C: Lateralized to left side.**

**Explanation:**

In",C,False
0569c0c2-5a85-4f82-bde2-a3f7e9da7d0f,-- is sexually transmitted disease,Hard Chancre,Soft Chancre,AIDS,All of these,D,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"D. All of these 

**Explanation:**

While Ayurveda doesn'",D,True
b61e906a-1449-465f-965d-6666315474d2,Synonym of Hetu is---------,Jati,Utthana,Chinha,All of above,B,MCQ,Easy,Sanskrit,Ayurvedic Literature & History,en,"**C: Chinha**

**Explanation:**

* **Hetu",C,False
32a594c4-464f-47e4-bc83-6c361f73872b,Viper venom causes,Acute renal failure,Dysphagia,Nerve paralysis,Polycythemia,A,MCQ,Medium,Ayurvedic Pharmacology,Dravyaguna & Bhaishajya,en,"**C: Nerve paralysis**

**Ayurvedic Analysis:**

Viper",C,False
7bc2e8fd-2c01-467b-967a-bd38f2a83458,The Kruskal-Wallis test is the non-parametric alternative to the,ANOVA,t test,Chi-sq test,Z test,A,MCQ,Medium,Medical Statistics,Research & Statistics,en,"A. ANOVA 

The Kruskal-Wallis test is a non-",A,True
6ea204bb-4c00-4772-888e-9b08d0e9ecaf,……. appearance is a specific sign of respired lung in PM finding of suspected case of infanticide.,Uniform reddish-brown,Rosy coloured,Mottled,Spongy,C,MCQ,Medium,Forensic Medicine,Agad Tantra & Forensic Medicine,en,"**C: Mottled**

**Explanation:**

In Ayurveda, the",C,True
e6358b80-164b-4acb-94d3-8f9d3aa38229,In Turner's syndrome the sex chromosomal pattern is .....,XY,XXY,XX,X0,D,MCQ,Easy,Forensic Medicine,Agad Tantra & Forensic Medicine,en,"D. X0 

Turner's syndrome is a genetic condition that",D,True
7e39ecd0-3482-45c1-a64c-237371862759,Shodhan of Abhrak is carried out by which method,Dhalan,Nirvap,Awap,Bhavana,D,MCQ,Medium,Rasashastra,Dravyaguna & Bhaishajya,en,"**B: Nirvap**

**Explanation:**

* **Shodhan",B,False
b2a7fe4f-f50b-4a1a-a3b6-70f44cbf8e09,"The words Punarjanma, Moksha are the………………..type of shabda.",Adrushtarth,Satya,Drushtarth,Anrut,A,MCQ,Medium,Sanskrit,Ayurvedic Literature & History,en,"A: Adrushtarth 

**Explanation:**

* **Pun",A,True
a23c431e-5df1-4394-a5ab-ecab9deace44,Drugs mentioned for Dantadhavana in Astanga Hrdaya includes,Khadira,Arka,Karanja,All the above,D,MCQ,Easy,Swasthavritta,Swasthavritta & Public Health,en,"D. All the above 

**Explanation:**

* **Dantad",D,True
8fc745c7-191a-4e49-8250-f789cbeaa9e5,Prapidana is the hetu of srotodushti,Rasavaha,Majjavaha,Purishvaha,Annavaha,D,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**C: Purishvaha**

**Explanation:**

* **",C,False
95e550c5-720f-46d9-b3d0-6fcb08a46319,In PCOS ……………..secretions are excessive.,Androgen,LH,TSH,Progesterone,A,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"A: Androgen 

**Ayurvedic Explanation:**

In Ayurveda",A,True
6e4236a9-0f84-486d-8431-8b5a44982e34,Treatment of Bartholin cyst is ----------------------------------,Cauterization,Marsupilization,Medicinal,Radiation.,B,MCQ,Medium,Gynecology,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,"**C: Medicinal**

**Explanation:**

Ayurveda emphasizes a",C,False
45a1d0b0-e2a7-4f53-8794-e5b6e896918a,"""Avaak Shayya Bhajato""(Head Low Position) is the specific hetu mentioned by Ashtang Hriday in ... ... ... ... disease.",Karnaroga,Netraroga,Mukharoga,Twacharoga,B,MCQ,Medium,Samhita & Basic Principles,Samhita & Siddhanta (Fundamentals),en,"**B: Netraroga**

**Explanation:**

* **Ava",B,True
c88dd192-388b-4adb-9f21-f25216388efa,"In Charak Samhita, Aamaashaya-Samuthaana Vyadhi are treated by --------------- Upakrama.",Paachana,Vamana,Apatarpana,All of above,D,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**D: All of above**

**Explanation:**

* **A",D,True
c8cdc9af-c1e4-42f6-9d4c-f1ff02a0e418,Upadrava of jirna pratishaya is……….,arunshika,manayasthamb,peenasa,none of above,C,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**A: arunshika**

**Explanation:**

* **J",A,False
6b6706fc-cad3-40c2-a4f9-4ded8673ca6a,………VarniJalouka is considered to be GrahyaJalouka.,Rakta,Neela,Shweta,Indradhanushi,B,MCQ,Easy,Panchakarma,Panchakarma & Rasayana,en,"**C: Shweta**

**Explanation:**

In Ayurveda, le",C,False
4f45956f-0526-4dc4-9e46-a399a0069d39,"Which Acharyas has given the thought of sex determination by the color of the
strava from yoni ?",Charaka,Sushruta,Vagbhata,Kashyapa,D,MCQ,Hard,Ayurvedic Gynecology and Obstetrics,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,"**D: Kashyapa**

Kashyapa is the Acharya who",D,True
5871feb1-d0ad-4402-8258-150de60a45eb,Ushnasadan is a type of ………… Sweda,Agni,Anagni,Nadi,Prastar,B,MCQ,Easy,Panchakarma,Panchakarma & Rasayana,en,"**B: Anagni**

Ushnasadan is a type of",B,True
ceb860b5-af86-4c97-90de-9e4966281105,....... is mentioned in chikitsa of atinidra,Raktamoksha,Shirovirechana,Kayavirechan,All of above,D,MCQ,Medium,Nidra,Yoga & Psychology,en,"**D: All of above**

**Explanation:**

Atinid",D,True
74fc89aa-f0f3-4357-a118-22ea3f9ffca0,‘Kaphapurna Kosthataya’ is the viddha lakshana of…………..……marma.,Hridaya,Aplapa,Stanmoola,Apastambh,C,MCQ,Medium,Ayurvedic Anatomy,Sharir (Anatomy & Physiology),en,"**D. Apastambh**

**Explanation:**

* **",D,False
4194cd0e-2755-4ccb-b91d-c8ad57e810b1,is a cause of Paralytic ileus A) Intestinal distension B) Peritonitis C) All the above D) Retroperitoneal lesion,Intestinal distension,Peritonitis,All the above,Retroperitoneal lesion,C,MCQ,Medium,Gastrointestinal Surgery,Shalya Tantra (Surgery),en,"**C) All of the above**

**Explanation:**

From an",C,True
8bc75161-3df9-4289-b7b7-57c018678ccd,Weight deficit is called as,Wasting,Stunting,Both A and B,None of these,A,MCQ,Easy,Kaumarbhritya,Kaumarbhritya & Pediatrics,en,"A: Wasting 

**Explanation:**

In Ayurveda, ""w",A,True
407f420a-66a3-49cc-9d43-8a45c599c53c,"In Sushruta Samhita Sutrasthana Ashtavidhakarmiya adhyaya, -------- is stated as Aaharya Upakrama conditions.",Vidradhi,Nichita Varchas in Guda sthana,Kushtha,Shofa,B,MCQ,Medium,Samhita & Basic Principles,Samhita & Siddhanta (Fundamentals),en,"**D: Shofa**

**Explanation:**

The Sushruta Sam",D,False
c5d845dd-f8d6-42cb-acef-7add3689c5f6,Maash saindhav Yoga is the choice of drug in …………..,Shoth,Udar,Sankuchit Anga,Bhransha,C,MCQ,Medium,Dravyaguna,Dravyaguna & Bhaishajya,en,"**A: Shoth**

**Explanation:**

Maash saind",A,False
647dfc29-49a5-48f4-bcc1-6d26b5a628bf,………… is prescribed by Sharangdhar,Amapak,Dagdhapak,Kharapak,Mrudupak,A,MCQ,Easy,Dravyaguna,Dravyaguna & Bhaishajya,en,"**A: Amapak**

**Explanation:**

Sharangdhar",A,True
b9637476-e234-4de5-a163-453b61fd4f8c,The antigen binding site of antibody is found in ….,Variable region of light chain,Variable region of heavy chain,Variable region of both heavy and light chains,Constant region of light chain,B,MCQ,Easy,Ayurvedic Pharmacology,Dravyaguna & Bhaishajya,en,"C: Variable region of both heavy and light chains 

**Ayur",C,False
b69da3e7-30e8-43c9-b1a5-2349ea350440,Which of the following is a sahaj vyadhi in children ?,Utundika,Vinamika,Ulbak,All the above,D,MCQ,Medium,Kaumarbhritya,Kaumarbhritya & Pediatrics,en,"A: Utundika 

**Explanation:**

* **Sahaj",A,False
e856f948-2175-49a4-a580-932aec2b2286,Roma on Kapicchu fruits are used for,Krumipatana,Krumi Prakrutivighata,Kruminidanaparivarjana,None of above,A,MCQ,Medium,Dravyaguna Vigyan,Dravyaguna & Bhaishajya,en,"**C: Kruminidanaparivarjana**

**Explanation:**",C,False
89c82e32-0db0-45b6-8e13-ce352b22f855,"""Bahuphenarasa"" is the synonyms of -------",Madanphal,Kritavedhan,Snuhi,Saptala,C,MCQ,Easy,Samhita & Basic Principles,Samhita & Siddhanta (Fundamentals),en,"**A: Madanphal**

**Explanation:**

* **B",A,False
bdef36a3-9cf8-4a83-92c3-e8ef10da32a0,Cushing’s syndrome is due to………,"T3, T4 increased",T3 T4 decreased,Glucocorticoid increased,Glucocorticoid decreased,D,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**C: Glucocorticoid increased**

**Ayurvedic Analysis",C,False
6c6365d7-b908-4353-b599-98ac83ae7d33,Spirally twisted rod shaped bacteria are called as………….,Vibrio,Spirilla,Spirochaetes,Cocci,B,MCQ,Easy,Ayurvedic Pharmacology,Dravyaguna & Bhaishajya,en,"**C: Spirochaetes**

**Explanation:**

While Ayurveda doesn",C,False
665737ba-69a1-451d-8149-4f79ce0e37c6,Contact flattening is reflection of ……..,Rigor mortis,Algor mortis,Primary relaxation,Livor mortis,A,MCQ,Medium,Forensic Medicine,Agad Tantra & Forensic Medicine,en,"D: Livor mortis 

**Explanation:**

Contact flattening,",D,False
81290650-4da1-4734-ac1e-23854b9a32c9,This kalpa is not a Suvannakalpa,Yogendra Rasa,Suvarnarajvangeshwar,Sutashekhar Rasa,Hemagarbha Pottali,A,MCQ,Hard,Rasa Shastra,Dravyaguna & Bhaishajya,en,"**C: Sutashekhar Rasa**

**Explanation:**

*",C,False
0e71da36-4db5-441b-b995-3854b4e05eeb,"Gandhak and Parada are triturated to get a powder, it is called",Kajjali,Rasapanka,Rasapishti,Mugdharasa,A,MCQ,Easy,Rasashastra,Dravyaguna & Bhaishajya,en,"A: Kajjali 

**Explanation:**

* **Gandhak**",A,True
dfe6fdee-1a18-497a-bb5a-e1c0a7ea309c,T Cu-380 A is classified under,1st generation IUCD,2nd generation IUCD,3rd generation IUCD,4th generation IUCD,B,MCQ,Easy,Public Health,Swasthavritta & Public Health,en,"A. 1st generation IUCD 

**Explanation:**

While",A,False
80d83068-3612-4ec4-b0f1-427f175e3b54,According to Charaka Samhita number of Rasa Present in Shukra dhatu is,1,2,4,6,D,MCQ,Easy,Ayurvedic Anatomy,Sharir (Anatomy & Physiology),en,"**D: 6**

According to Charaka Samhita, Shuk",D,True
f8f7863d-e54d-4d3d-98a4-f4aab8f84bdc,In acute inflammation which event occurs first.,Arteriolar dilatation,Arteriolar constriction,Oedema,Leukocyte migration,B,MCQ,Easy,Ayurvedic Pathology,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"A: Arteriolar dilatation 

**Ayurvedic Explanation:**",A,False
39fe4a2b-51e3-446e-87d5-83356b247a19,Rasasheshajeerna occurs due to……..,Vata predominance,Pitta predominance,Rasa- Dhatwagni Mandya,Kapha predominance,C,MCQ,Medium,Dravyaguna,Dravyaguna & Bhaishajya,en,"**C: Rasa- Dhatwagni Mandya**

**Explanation",C,True
9a7b1067-e4f3-4545-b90f-490d6631cda8,Which of the following is not member of Lilliaceae Family,Rasona,Palandu,Kumari,None of the above,D,MCQ,Medium,Dravyaguna Vigyan,Dravyaguna & Bhaishajya,en,"Answer: C

**Explanation:**

* **Rasona (Garlic",C,False
f735475d-6d66-4879-a691-2c952d0e850d,The measure ‘1 Adhaka’ be similar to,4 Pala,4 Prashta,4 Karsha,4 Gunja,B,MCQ,Easy,Rasa Shastra,Dravyaguna & Bhaishajya,en,"**A: 4 Pala**

**Explanation:**

In Ayurveda,",A,False
3cc6713f-d873-43a2-9a98-c0d2562ccfd0,"Because of ..... property, Vamak Dravya acts in the body before its digestion",Sukshma,Vyavayee,Ushna,Teekshna,B,MCQ,Medium,Panchakarma,Panchakarma & Rasayana,en,"**A: Sukshma**

**Explanation:**

* **Su",A,False
886b4621-b099-4a7a-af3a-41fb48156f66,"-------- Afflicts all ,at the time of birth and at the time of death (Janmadou Nidhane ch)",Agnimandya,Aam,Jwar,None of these,C,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**B: Aam**

**Explanation:**

The Ayurvedic principle """,B,False
cc25e133-f7b1-4e05-abd6-42fd74e8d6c1,Trividha Roga Margas are------,Koshtha,Shakha,Marma-Asthi-Sandhi,All of these,D,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**D: All of these**

**Explanation:**

Trividha",D,True
6b514558-fe51-4c54-9113-f2f73deee89e,Treatement for Ardita roga,Nadi Sweadan,Nasya,Santarpan aahar,All the above,D,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**D: All the above**

**Explanation:**

Ardita ro",D,True
91899a26-b5a2-4e0f-8918-4867fc7e0967,The time lag from the onset of atrial depolarization to the onset of ventricular systole in ECG is called as . . .,PR interval,QRS complex,ST segment,T wave,A,MCQ,Easy,Roganidan Evam Vikriti Vigyana,Roga Vigyana (Diagnostics & Pathology),en,"A: PR interval 

**Ayurvedic Perspective:**

While Ayurveda",A,True
0684633b-7ba5-47ac-8686-724156f0220a,An 8 weeks pregnant lady comes to gynae OPD for antenatal visit for the first time. She told the doctor that she has come from far off area and it’s not possible to come for her monthly antenatal visits. The doctor advised the minimum number of essential antenatal visits is:,3,4,5,6,A,MCQ,Easy,Obstetrics and Gynecology,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,"**A: 3**

**Ayurvedic Perspective:**

While",A,True
0ab93ca6-32e5-4933-b270-5be07df46bee,----------branch of Pathology deals with study of Hereditory diseases,Forensic Pathology,Medical Genetics,Immunology,Heamatology,B,MCQ,Easy,Ayurvedic Pharmacology,Dravyaguna & Bhaishajya,en,"B. Medical Genetics 

**Explanation:**

While Ayurveda doesn't",B,True
16b314c1-c7af-47cf-bf6a-de7665b24cc6,Which of the following is required for second Autopsy (Exhumation)?,Hospital record,First Autopsy report,PIR,All,D,MCQ,Medium,Forensic Medicine,Agad Tantra & Forensic Medicine,en,"**D: All**

**Explanation:**

While Ayurveda doesn't",D,True
69184a53-cb97-483c-9933-1e15d343c799,------------ is not Samanya Lakshana of Aam,Srotorodh,Laghaw,Gaurav,Anilmudhata,B,MCQ,Easy,Dravyaguna,Dravyaguna & Bhaishajya,en,"**D. Anilmudhata**

**Explanation:**

* **Sam",D,False
69697c6a-8074-4eaa-88ca-ad0a3f88c681,‘Anna pachan’ is the karma of …. Vayu.,Pran,Vyan,Saman,Apan,C,MCQ,Easy,Ayurvedic Physiology,Sharir (Anatomy & Physiology),en,"C. Saman 

**Explanation:**

* **Anna pachan",C,True
16af427e-396e-4fe4-b31e-9a4a4f0116c0,Most commom symptom of CCF is…………..,Productive cough,Dyspnea,Nocturia,Perspiration,B,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**A: Productive cough**

**Explanation:**

In Ayurveda, CC",A,False
e089a17f-e334-4785-90fd-6b3d642a2a3d,The order of Explusion of Doshas in Samyak Vaman is,Kapha-Pitta-Vayu,Kapha-Vayu-Pitta,Pitta-Vayu-Kapha,Vayu-Pitta-Kapha,A,MCQ,Medium,Panchakarma,Panchakarma & Rasayana,en,"**A: Kapha-Pitta-Vayu**

In Sam",A,True
399794e4-649b-48a7-94e4-7c2af104e75b,According to Charak Uttan Vatarakta Vyadhi occurs in _____ dhatu.,Twacha Mansa,Rasa Rakta,Rakta Mansa,Twacha Rakta,C,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"D: Twacha Rakta 

**Explanation:**

Charak Utt",D,False
94a05f43-c46b-4597-a795-b18dc71ac651,Hot water bath on the body part above neck region results into-------,Weakness of hair and eyes,Weakness of sensory organs,Weakness of brain,Weakness of intellect,A,MCQ,Medium,Panchakarma,Panchakarma & Rasayana,en,"**C: Weakness of brain**

**Explanation:**

In Ayurveda,",C,False
6a235a3f-4915-4cd1-8477-0abf96fe862c,During ventricular systole?,The atria are contracting,The av valves are close,The pressure inside the ventricles is less than in the atria,blood is ejected into the atria,B,MCQ,Easy,Ayurvedic Physiology,Sharir (Anatomy & Physiology),en,"**B: The av valves are close**

**Ayurvedic Perspective",B,True
e51f1794-d6cc-4db6-9e5d-189d6988af2b,VON HIPPEL -LINDAU SYNDROM IS REALTED TO .... A) APPENDIX B) MULTIPLE ENDOCRINE TUMOURS C) HAEMORRHOIDS D) FISTULA IN ANO,APPENDIX,MULTIPLE ENDOCRINE TUMOURS,HAEMORRHOIDS,FISTULA IN ANO,B,MCQ,Hard,Oncology,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**B) MULTIPLE ENDOCRINE TUMOURS**

Von Hippel-",B,True
de677814-2829-40a0-8085-330fcdbbde94,"Follicle stimulating hormone is secreted by ........,",Ovary,Anterior Pituitary,Posterior Pituitary,Hypothalamus,B,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"B. 

**Ayurvedic Perspective:**

While Ayurveda doesn'",B,True
155e0b2d-b846-4945-a52d-3c7a6ef3e2f7,The specific gravity of un-respired lung is…..,1.04,2.04,1.94,0.94,A,MCQ,Easy,Ayurvedic Anatomy,Sharir (Anatomy & Physiology),en,"A: 1.04 

**Explanation:**

While Ayurveda",A,True
8393eab4-d614-4253-9839-98eb65eb6705,"According to Ashtang Hruday, for Vaman in Hruddaha, ..........Should be given.",Madanphal Pippali Leha,Madanphal Pippali Kashay,Madanphal Pippali Ksheer,Madanphal Pippali Kalka,C,MCQ,Medium,Panchakarma,Panchakarma & Rasayana,en,"**B: Madanphal Pippali Kashay**

**Explanation",B,False
3e28fd79-3525-4ae4-be05-78a9f2b18c61,"According to Yogratnakar , in management of ‘Hikka’ Mayurpiccha
(Bhasma) Mashi is used along with",Goghrita,Tilataila,Jala,Madhu,D,MCQ,Medium,Rasa Shastra,Dravyaguna & Bhaishajya,en,"**A: Goghrita**

**Explanation:**

* **Hikka",A,False
21f6e295-3489-4b99-ace3-3b06f413df0d,. The prognosis span of Shankhak disease is of ------------days,7 days,2days,3 days,1 day,C,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**C: 3 days**

Shankhak, also known as",C,True
a36a5f55-7ec3-494e-9210-b252ee40ce19,"Peristaltic sounds, cardiac murmurs and wheezing sounds from lungs are perceived by ..................... . ... Pratyaksha.",चक्षुष प्रत्यक्ष,श्रोत्रज प्रत्यक्ष,रसन प्रत्यक्ष,स्पर्शन प्रत्यक्ष,B,MCQ,Easy,Samhita & Basic Principles,Samhita & Siddhanta (Fundamentals),en,"**B: श्रोत्रज प्रत्यक्ष**

**Explanation:**",B,True
f90d5f9f-3ea6-4c84-8a60-d4cae003b0c9,Primary Piles - occurs in ……..O’clock positions of the anal wall.,"7, 8 and 9","2, 3 and 5","3, 7, and 11","3, 5, and 7",C,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**D: 3, 5, and 7**

**",D,False
78473c04-cfde-43cc-a642-b2beb3d20ae1,According to Ayurveda fetus attains sarvanga sampurnata in _____________________________________________________________________________________________________________,4th,5th,7th,8th,D,MCQ,Easy,Prasutitantra,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,"**C: 7th**

According to Ayurveda, **sarv",C,False
29fc5d71-5e79-46a3-9460-1b80fd9af6d8,Chyavanprasha is elaborated in the following Adhikara,Rasayan,Vajikaran,Grahani,Hridroga,A,MCQ,Easy,Bhaishajyakalpana,Dravyaguna & Bhaishajya,en,"A. Rasayan 

**Explanation:**

Chyavanprasha is",A,True
51cf9df6-9473-44df-9763-b84566068b01,"As stated in Charak samhita, Sharira Sthana, ------------------- is stated as Sharira Guna.",Gurvaadi Guna,Malabhuta-Prasaadabhuta,A and B,Sartha Guna,C,MCQ,Medium,Samhita & Basic Principles,Samhita & Siddhanta (Fundamentals),en,"**C: A and B**

**Explanation:**

* **Sh",C,True
