id,question,option_a,option_b,option_c,option_d,correct_answer,question_type,question_level,topic,subject_domain,language,model_raw,prediction,is_correct
60aa848a-d96c-4220-80d8-b531804ddc74,Type of Arochaka is……..,Vataj,Kaphaja,Pittaja,All of these,D,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"C) Pittaja, Vataj, Kaphaja. Aro",C,False
29c6e2e1-1187-485f-9cdc-3cd247a480c7,"In Placenta praevia, only the lower margin of the placenta covers the upper part of the lower uterine segment, but the rest lies at the upper uterine segment, in _ _ _ _ _ degree.",1st,2nd,3rd,4th,A,MCQ,Medium,Obstetrics and Gynecology,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,B. 2nd. The placenta is situated 2 cm above,B,False
3c4860f8-15b4-4212-8884-bb698eef8b60,following are examples of pneumatic bones except,frontal,Maxilla,Ethmoid,Mandible,D,MCQ,Easy,Ayurvedic Anatomy,Sharir (Anatomy & Physiology),en,D) Mandible is not a pneumatic bone. The other options are,D,True
480a85e8-3f31-439c-b155-38c1becca664,"As per Charak Samhita, Indriya&Indriya - Pranavaha Srotas reside at ………",Shira,Hridaya,Basti,Shankha,A,MCQ,Medium,Ayurvedic Anatomy,Sharir (Anatomy & Physiology),en,B) Hridaya,B,False
4aed38ae-50ea-4fe4-a1b3-9488666aa898,The conclusion which is drawn at the end of Panchavayav vakya is called as ……………,pratidnya,hetu,Drushtant,Nigaman,D,MCQ,Easy,Sanskrit,Ayurvedic Literature & History,en,A) pratidnya,A,False
66cf13a9-6cec-4f1e-a180-e2bc62cb7626,"According to the reference of Bhavaprakash; which of the following drug is
one of the ingredients of Veshavar",Dhanyak,Methika,Jeeraka,Nagavallidala,D,MCQ,Medium,Dravyaguna,Dravyaguna & Bhaishajya,en,B) Methika is one of the ingredients of Veshavar. Meth,B,False
11a5ea73-240b-4e1b-adb2-d1db55dc4113,Prophylactic administration of vitamin K in breast fed babies is an example of:,Health Promotion,Treatment,Rehabilitation,Specific protection,D,MCQ,Easy,Public Health,Swasthavritta & Public Health,en,D - Specific protection. Prophylactic administration of vitamin K in breast fed,D,True
20be3d2b-e4e1-4aef-992e-bccd54897c66,“Abhishyanda” is ------type of Vatik Netraroga,Sadhya,Asadhya,Yapya,None of above,C,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"C - Yapya, Asadhya, Sadhya, Abhish",C,True
9fd81cef-f600-4f21-8d0b-296c10f1e79b,Which is the commonest cause of Hyperthyroidism?,Grave’s disease,ACTH excess,Calcium deficiency,ACTH deficiency,A,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,A. Grave’s disease is the most common cause of Hyperthyroidism,A,True
3114a6c2-236d-402b-adcd-91e7117dd98f,Specific testing criterion of Kajjali is,Nirdhoom,Nishchandra,Apunarbhava,Nirutha,B,MCQ,Medium,Rasa Shastra,Dravyaguna & Bhaishajya,en,C) Apunarbhava,C,False
54e09d69-db1a-434b-ae25-9aa4c2ff3030,Dose of vit.A is in infant is,1 lac iu,2 lac iu,"60,000 iu",2 drops,A,MCQ,Easy,Ayurvedic Pharmacology,Dravyaguna & Bhaishajya,en,"C) 60,000 iu. The dose of vit.A in",C,False
450d57c4-256b-43d7-a0b3-4859b4977a6b,The number of criteria for selection of cadaver is_______.,2,4,4,8,B,MCQ,Easy,Ayurvedic Anatomy,Sharir (Anatomy & Physiology),en,B) 4. The number of criteria for selection of cadaver is,B,True
6a1c6a5c-92f0-4bb1-9b7e-d10f55d7116d,Infant life preservation act 1929 have fixed the ... of gestation for the onset of viability.,28 weeks,36 weeks,40 weeks,20 weeks,A,MCQ,Easy,Forensic Medicine,Agad Tantra & Forensic Medicine,en,B. 36 weeks. The Infant life preservation act 1929 has,B,False
7d406cb7-d14c-42dc-87b0-c0c95ffbce00,The effective treatment of dendritic ulcer of the cornea is:,Surface anesthesia,Systemic corticosteroids,Local corticosteroids,Acyclovir ointment,D,MCQ,Medium,Netraroga,"Shalakya Tantra (ENT, Eye, Dentistry)",en,D. Acyclovir ointment is the most effective treatment for,D,True
cd73c20f-a247-4b98-8ed4-dff3054a422b,Bashpa Graha is the hetu of Pratishyay. It means ......................................,Experiencing hot fumes.,Holding the tears.,Exposure to medical vapours.,Holding the attack of sneezing,B,MCQ,Easy,Samhita & Basic Principles,Samhita & Siddhanta (Fundamentals),en,B. Holding the tears. (Pratishyay is the het,B,True
a6dbf33f-85de-4e9e-bd6b-e3cca5ee47f7,Orchitis is a complication of _______________disease,Measles,Rubella,Chicken pox,Mumps,D,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,D. Mumps. Mumps is a viral infection that affects the sal,D,True
7264a634-ace5-445e-9580-79f2ff7aca69,All gravidae with height less than _ _ _ _ cm is called as High Risk Pregnancy.,145,150,155,160,B,MCQ,Easy,Obstetrics,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,A 145 cm height is considered as High Risk Pregnancy. Gravidae,A,False
ae219c6f-5b6d-4092-a243-df0b1d77c6b8,Mahaushadha is the synonym of,Giloi,Madhuyasti,Shunthi,Amaltasa,D,MCQ,Easy,Dravyaguna Vigyan,Dravyaguna & Bhaishajya,en,"A. Giloi, also known as Mahaushadha, is",A,False
d552c15b-c1e8-41ff-832c-ecbc5191753c,The fungal infestation of this tree’s heart wood result in the secretion of Oleo-resin,Agaru,Bhallatak,Nagkeshar,Manjishtha,A,MCQ,Medium,Dravyaguna,Dravyaguna & Bhaishajya,en,"A) Agaru, B) Bhallatak, C) Nagk",A,True
b4ca6cf4-c1c6-4ca8-997f-f1a3bc261da4,In the fetus accumulation of flesh & blood is relatively more in ______________________________________________________________________________________________________ pregnancy.,Third,Fourth,Fifth,Sixth,C,MCQ,Medium,Prasutitantra,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,A is the correct option. The Ayurveda concept of the fetus accumulation,A,False
64929bd9-35f0-47ce-b3d1-c1432d515c13,The Shreshtha Vamak Dravya is,Madanphala,Vasa,Nimba,Kutaja,A,MCQ,Easy,Panchakarma,Panchakarma & Rasayana,en,B. Vasa is the Shreshtha Vamak Dravya.,B,False
b802a9e3-8031-4509-8ab0-6200fa5eafcf,Sthiram Sukham _____,Yama,Niyama,Asana,Pratyahara,C,MCQ,Easy,Sanskrit,Ayurvedic Literature & History,en,B) Niyama. Sthiram Sukham is a concept related,B,False
1dc54ea9-eec0-4312-b484-e39053917780,Pippalimula is not included in,Chaturushna,Shdushana,Panchkola,None of above,B,MCQ,Medium,Dravyaguna Vigyan,Dravyaguna & Bhaishajya,en,C) Panchkola is not included in Pippalimula. P,C,False
2208e7cb-eeee-47bd-8838-4db9205975aa,"Chikitsa for Swarasaad, Praseka, Arochaka are described under ---------------- Chikitsa in AshtangsangrahaChikitsaSthana.",Rajayakshma,Udara,Jwara,Pandu,A,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"B. Udara, as the treatment for these conditions is described under Ud",B,False
2b1e1ece-e45d-4616-8b97-22dd598d403a,The number of types of Suvarna is,5,4,6,7,B,MCQ,Easy,Rasashastra,Dravyaguna & Bhaishajya,en,"B. 4, 5, 6, 7 types of",B,True
4abf578e-8a7f-43d3-9470-28e41ff0e7e2,Which of the following Gana has Vishaghna (against poison) action?,Surasaadi,Arkaadi,Aaragvadhaadi,B and C,D,MCQ,Medium,Samhita & Basic Principles,Samhita & Siddhanta (Fundamentals),en,D) B and C. Aaragvadhaadi and A,D,True
7af7ab3a-f4d1-4037-8c47-a1ef61e02504,........ bone is not useful in determination of sex,Sacrum,Mandible,Sternum,Clavicle,D,MCQ,Medium,Forensic Medicine,Agad Tantra & Forensic Medicine,en,D) Clavicle is not useful in determination of sex. The cl,D,True
af8dd2fe-2717-486e-b90e-5e5522ed4fbd,As per Barcroft the pathological condition where oxygen is prevented from reaching the lungs is known as…..,Anoxic anoxia,Stagnant anoxia,Anemic anoxia,Histotoxic anoxia,A,MCQ,Medium,Ayurvedic Pharmacology,Dravyaguna & Bhaishajya,en,C. Anemic anoxia. The pathological condition where oxygen is prevented,C,False
2ba96982-5293-4d30-baf3-6fe583548fc9,The type of Pneumoconiosis that cotton dust causes is known as,Bagassosis,Byssinosis,Anthrocosis,Silicosis,B,MCQ,Easy,Public Health,Swasthavritta & Public Health,en,B. Byssinosis is caused by cotton dust. It is a,B,True
66c8b890-5a37-4468-ba83-b0751a52389a,The onset of first menstruation in life is called,menopause,Climatic,menarche.,Menorrhagea,C,MCQ,Easy,Ayurvedic Gynecology,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,C. menarche. The onset of first menstruation in life is,C,True
bcb47b70-5819-4746-b0fb-94ffd750be9a,Type of Mutraghat is --------,Bastijathar,Mutradaha,Mutratit,None of above,D,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,B. Mutradaha is the type of Mutraghat. Mutrag,B,False
3cbc3f69-b8fd-402d-a30f-08c82920a3b6,Nephrotic syndrome is caused by,Hypercholestraemia,Hypochlestraemia,SLE,Anaemia,C,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,C) SLE. Nephrotic syndrome is a condition characterized by,C,True
31877e02-69c6-4691-abb9-40d1a0a40360,‘Bhavi Vyadhi Ashraya Arishta’ are explained in --------------- chapter.,Purvarupiya,Varnaswariya,Katmani Shaririya,Parimarshaniya,C,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,C. Katmani Shaririya. Bhavi Vyadhi Ashraya,C,True
c489d1f2-9c60-4b15-a1af-a18aac36c9ad,Rh factor is named after ….,Monkey,Drosphila,Rat,Man,A,MCQ,Easy,Ayurvedic Anatomy,Sharir (Anatomy & Physiology),en,"D. Man, The Rh factor is named after the rhesus monkey",D,False
866b4a52-9909-4ff9-ace0-6bf9f94a8cb4,Life cycle of HIV includes……….. .,Penetration,Adsorption,Reinfection,All the above,D,MCQ,Medium,Ayurvedic Pharmacology,Dravyaguna & Bhaishajya,en,D - All the above. HIV infection is a lifelong process that includes penetration,D,True
0ac2867f-5411-43cd-9e90-0ac728d9ad08,Hemoglobin is a ………,respiratory pigment,reproductive pigment,fat,Carbohydrate,A,MCQ,Easy,Ayurvedic Pharmacology,Dravyaguna & Bhaishajya,en,A. respiratory pigment,A,True
c0e8d760-5787-46ac-84e6-d396910d134c,Bilateral necrosis of basal ganglia & globus pallidus are typically seen in delayed death from .....,CO2 poisoning,CO poisoning,drowning,hanging,B,MCQ,Hard,Visha Vigyan,Agad Tantra & Forensic Medicine,en,"B. CO poisoning. The symptoms of CO poisoning, such as delayed death",B,True
e600fc43-2aa6-4dcb-af1f-342e63e977a9,‘Amla rasa’ is responsible for ....,vata shaman,pitta shaman,kapha shaman,vata vriddhi,C,MCQ,Easy,Rasa,Dravyaguna & Bhaishajya,en,"B) pitta shaman, kapha shaman, vata",B,False
8a8c0a32-f856-4c8b-91c2-a68d6bf80806,-----------is one of the causes of Aparasang.,Garbhashay shaithilya,Prakrut shroni,Vitapched,Mudhgarbha,A,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,A - Garbhashay shaithilya is one of the causes,A,True
a75d3251-c182-4d23-8f5d-44e3245a8bd9,"An occupational worker presented with complaints of exertional dyspnoe He gave history of being in an industry dealing with spare parts such as gas kit and brakes, he also gave history of smoking for about five years. His X-ray chest showed a ground glass appearance / honey combing in the lower two thirds of the lung fields. The likely condition that he suffers from is:",Silicosis,Anthracosis,Asbestosis,Siderosis,C,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,C) Asbestosis. The X-ray chest findings of a ground glass,C,True
2a7f6e3c-18c3-41ba-bdcd-e95424493fff,Sneha drugs used in preparation of Chyavanprasha according to Charak Samhita,"Ghrita, Vasa","Ghrita, Tila taila","Vasa, Tila taila","Vasa, Majja",A,MCQ,Medium,Bhaishajyakalpana,Dravyaguna & Bhaishajya,en,"B. Ghrita, Tila taila. Chyavanprasha",B,False
2d3f85aa-97eb-4f2c-8976-04a2669e445d,Fetus becomes stable in the ___________month of pregnancy.,Six,Third,Seven,Fourth,D,MCQ,Easy,Ayurvedic Obstetrics and Gynecology,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,B. Third. The fetus becomes stable in the third month of pregnancy.,B,False
53a612fe-cd05-4d72-b94a-b2c70d2a84fa,In REM ... .......,There is active dreaming,the brain is highly active,The heart rate and respiration become irregular,all of the above,D,MCQ,Easy,Nidra,Yoga & Psychology,en,"D. all of the above. The brain is highly active, there is",D,True
4786bf80-5669-4750-8f1f-5a69f107da82,Among the following………. is not a Vataj Arochaka Lakshana.,Bitter taste in mouth,burning sensation in chest,Sweetness in mouth,excess thirst,C,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"C) Sweetness in mouth. Bitter taste in mouth, burning sensation",C,True
eaf598f9-f0f9-49dd-afa9-114ff2d93fca,The probability of Type 1 error is referred as?,1-α,α,β,1-β,B,MCQ,Easy,Research Methodology,Research & Statistics,en,B) α,B,True
64f1e2e2-cb37-479a-9c3b-c1e9d30d0a32,Chandan is included under which gana of Sushrut samhita,Asanadi,Vidaarigandhaadi,Aaragwadhaadi,Varunaadi,A,MCQ,Easy,Dravyaguna Vigyan,Dravyaguna & Bhaishajya,en,"C) Aaragwadhaadi, Chandanadi, and",C,False
40eb4d52-c70c-42b6-ab0f-8087b55a51f6,Which Pharma company supplies Multi Drug Therapy (MDT) free of cost through WHO,Cipla,Novartis,Hetero,Ranbaxy,B,MCQ,Medium,Public Health,Swasthavritta & Public Health,en,"A) Cipla, Hetero, Ranbaxy, and",A,False
7e11f942-3502-438b-b35d-3ebc5ddb0dbb,Topical atropine is contraindicated in:,Retinoscopy in children,Iridocyclitis,Corneal ulcer,Primary angle closure glaucoma,C,MCQ,Medium,Netraroga,"Shalakya Tantra (ENT, Eye, Dentistry)",en,D. Primary angle closure glaucoma. Atropine can worsen,D,False
35a4c85b-6471-441e-b752-39a42b0580e3,Pleeha is moola sthana of which srotas?,Annavaha,Raktavaha,Mutravaha,Medovaha,B,MCQ,Easy,Srotas,Samhita & Siddhanta (Fundamentals),en,"C) Mutravaha, as it is the moola sthana of",C,False
81bc96aa-07a3-4ac9-9f61-e79441fd2ecf,Parishoshya treatment indicated in ........,Amajeerna,Rasasheshajeerna,Vidhagdhajeerna,Shleshmajeerna,A,MCQ,Medium,Kaumarbhritya,Kaumarbhritya & Pediatrics,en,"D) Shleshmajeerna
Explanation: Parishoshya treatment is",D,False
c3e7555c-4330-441d-ad3e-0366841ca904,Clostridium tetani is .........................bacilli.,gram negative motile,gram negative non motile,gram positive non motile,gram positive motile,C,MCQ,Easy,Roganidan Evam Vikriti Vigyana,Roga Vigyana (Diagnostics & Pathology),en,D. gram positive motile. Clostridium tetani is a,D,False
c905404d-3f78-4b0b-ba69-405524ce738e,The principal toxicological action of abrin is ..................................,Metabolic enzyme deactivation,protein synthesis inhibition,Disruption of signal transduction in neurons,Hb synthesis disruption,B,MCQ,Hard,Visha Vigyan,Agad Tantra & Forensic Medicine,en,B. protein synthesis inhibition. The principal toxicological action of abrin is,B,True
540cec64-6dc4-47ca-86ef-66f46894475b,.Which shodhan is indicated in Pakshaghat?,Basti,Shirovirechan,Vaman,Virechan,A,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,A. Basti. Basti is the best option for Pakshag,A,True
a8492110-6a19-482b-a91e-69cdae54c57c,----------- Pains are experienced in Aamavat Vyadhi.,Vruschikadanshawat,Aakhuwiashawat,Manthanwat,All of these,D,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"D - All of these, as all the options are mentioned in the context",D,True
7d2fc628-4cb5-4740-840c-5027771a8d86,‘Shabda asahishnuta’ is lakshana of rasakshaya according to……,Ashtang Hrudaya,Sushruta samhita,both a & b,Kashyap Samhita,A,MCQ,Medium,Dravyaguna,Dravyaguna & Bhaishajya,en,D) Kashyap Samhita. Shabda asahish,D,False
190a8c5a-b5e9-411e-8575-f80736a546ea,Which size of endotracheal tube is used for intubation of > 3 kg baby,2.5 mm,3mm,3.5 mm,4mm,D,MCQ,Easy,Kaumarbhritya,Kaumarbhritya & Pediatrics,en,B. 3mm. The size of the endotracheal tube,B,False
6f5d3567-7a5f-4fc3-b60f-555ba2c0a8a3,………. Is Nerve supply of Hyoglossus musecle,7th,8th,10th,12th,D,MCQ,Easy,Ayurvedic Anatomy,Sharir (Anatomy & Physiology),en,"B. 8th, 9th, 10th,",B,False
e28332b1-3c7f-4969-a171-c6148ca57bd4,Which of the following is the antidote of kuchala?,Naloxone,Atropine,Barbiturates,Prostigmine,D,MCQ,Medium,Visha Vigyan,Agad Tantra & Forensic Medicine,en,"A. Naloxone, as kuchala is an antidote",A,False
eae05dde-ca23-40b5-b42a-4973904b6017,In 8-14 weeks the……..of embryo allows accurate estimation of age.,Gestational sac with defined white ring,Fetal heart reaction,crown ramp length,Fetal echo,C,MCQ,Easy,Ayurvedic Anatomy,Sharir (Anatomy & Physiology),en,A. Gestational sac with defined white ring. The gestational sac with,A,False
262787b9-3807-4407-85c8-2130c72cec6e,The five layers of human existence as per Yoga is known as_____,Saptadhatu,Panchakosha,Tridosha,Ashtakosha,B,MCQ,Easy,Ayurvedic Philosophy,Samhita & Siddhanta (Fundamentals),en,D) Ashtakosha. The five layers of human existence as,D,False
9382e318-66cc-480e-aaa8-86b483bc24f2,Which of the following option is most appropriate regarding formation of Primary villi?,Syncytiotrophoblast,Cytotrophoblast,Extra embryonic mesoderm,Both A & B,D,MCQ,Medium,Ayurvedic Anatomy,Sharir (Anatomy & Physiology),en,C. Extra embryonic mesoderm. The formation of primary villi,C,False
c7ba92d0-d651-4567-bb0a-191a58b66f86,The oja of Garbha become unstable in …….month.,Fourth,Seventh,Ninth,Eighth,D,MCQ,Medium,Ayurvedic Obstetrics and Gynecology,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,D. Eighth. The oja of Garbha become unstable in eighth,D,True
b80bd0a6-c235-4386-ae39-5915fcbdd161,‘Pandu Varna’ indicates --------------------Prakopa.,Vata,Pitta,Kapha,Tridosha,C,MCQ,Easy,Samhita & Siddhanta,Samhita & Siddhanta (Fundamentals),en,B. Pitta. The term 'Pandu Varna' is,B,False
245812d5-a323-4ff4-9a20-7c3866cfa2f4,"Hridaya Manynaate Chutyam ""this lakshana seen in which Disease",vatik kasa,kshatksheen,kshayaj kasa,kshatja kasa,C,MCQ,Hard,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"B. kshatksheen, kshayaj kasa",B,False
ddea6ebb-08ee-4e69-9ac0-95cd3ae2cbe6,Chandrodaya Varti has which mineral drug as an ingredient,Parad,Manashila,Gandhak,Haratal,B,MCQ,Medium,Rasashastra,Dravyaguna & Bhaishajya,en,"C) Gandhak, as mentioned in the text. Gandhak",C,False
80b40656-a74c-4598-b4d2-54a4bc2d3e71,Imbalance between bone resorption and bone formation is found in--------,Osteoarthritis,Osteoporosis,Rheumatoid arthritis,none of these,B,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,B. Osteoporosis. The imbalance between bone resorption and bone,B,True
9e9fe20c-5a48-490d-a1bd-21d33fd0dcd7,Stripriyaupbhoga is the lakshana found in ...... dhatusarata,Rasa,Rakta,Shukra,Asthi,C,MCQ,Medium,Dhatusarata,Samhita & Siddhanta (Fundamentals),en,"C. Shukra, dhatusarata, shukra sh",C,True
f520874c-62f0-4a81-8868-b682b1192374,Y' shaped incision is taken as-,Mastoid process to manubrium sterni,Thyroid cartilage to pubic symphysis,Anterior axillary fold to xiphisternum,From shoulders to manubrium sterni,D,MCQ,Easy,Visha Vigyan,Agad Tantra & Forensic Medicine,en,B) Thyroid cartilage to pubic symphysis. The Y,B,False
b127d2b7-d614-4e28-aa15-8a906fe523c3,Which drug is used for shodhan of Ahiphen?,Adrak Swaras,Ishtika churna,Lashun kalka,Shunthi Kawath,A,MCQ,Medium,Dravyaguna Vigyan,Dravyaguna & Bhaishajya,en,B) Ishtika churna. Ishtika churna is used,B,False
0479af13-d91b-4d36-84df-e4fa249feb40,Abhrapratanuprakash is explained by--------,Sharangdhar,Yogratnakar,Madhavnidan,Sushruta,C,MCQ,Medium,Rasa Shastra,Dravyaguna & Bhaishajya,en,"B) Yogratnakar, Abhrapratanuprakash is",B,False
dafa3295-69bc-40f1-8537-01d03874757a,Liquid media used along with Doshagna Lepa is,Godugdha,Aaranal,Madhu,Gomutra,B,MCQ,Easy,Rasashastra,Dravyaguna & Bhaishajya,en,"A) Godugdha, Madhyam, Guna: God",A,False
8b8a3e9e-215d-42eb-be27-deded22ca46a,"According to Sushruta classification, number of Kaphaja yonivyapadas are ... ...",6,10,4,5,D,MCQ,Easy,Striroga,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,"B) 10, 11, 12, 13,",B,False
9bcc2045-27b4-46cb-a4cd-213c714800f6,Time course for chronic urticaria is ---,< 6 weeks,>6 weeks,>5weeks,<5 weeks,B,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,B. >6 weeks. The time course for chronic urticaria is,B,True
